ID	year	ndep_total	NDVI	precip	si10	ssrd	total_rsoil	cSoil	N_total	pop	Soil_TP	Soil_TN	Soil_PH	Cropland	Forest	Grassland	t2m	pH	DO	PI	NH4-N	TN	TP	EC	Tur	Chla	DOC	Area	Lat	Lon	npp_mod	gpp_mod	pCO2_air
1.0	2010	1.411547518870293	0.4556339792907238	84.23189356050989	3.05761194229126	14.770932916666666	34.192387362120634	13.13086223602295	1958.3065	190.0646209716797	0.5021484756469727	1.117931289672852	6.508909912109375	0.6143327094276295	0.0	0.0	15.2399103800456	7.877867005343141	9.0162011322178	4.086052797343284	0.1044277690383789	2.475333602997644	0.0667133738173764	564.0351569346303	43.76783285388776	0.0170761051605082	11.860276126403122	1.25374045042	33.2890386451665	119.635526156868	4702.8384	937.8708	390.2441666666667
2.0	2010	0.4445153364771026	0.080224594955022	51.953757902853006	3.333748161792755	18.880320875	6.442119886781902	5.008025914430618	3.830709147135416	1.421760469675064	0.6547012329101562	1.9818788909912108	7.806885681152344	0.0007425159189478	0.0002962898919177	0.2170644692368943	1.4198788960774902	8.333342114330446	9.537759258925364	5.730731541723016	0.099394530439779	2.0230437646258	0.0708600560134398	1148.6696610050178	51.06369944227824	0.0204483146192461	13.53132581060155	4251.05768048	36.8838180941535	100.203477046236	2552.2585	375.24982	266.7776310123014
3.0	2010	0.2526037014560778	0.0489192786626517	14.436505539831211	2.376275281111399	17.385236541666668	2.1739329282009776	0.9096860289573668	52.03652604166667	2.972637414932251	0.5652506637573242	0.9920731353759764	7.939004516601561	0.008793475954857	0.0009858101893715	0.0773551578040457	9.838263448079454	8.37653661180061	8.91769295093467	5.554434174101694	0.0923953466048199	1.694413390583568	0.0428927305619889	1287.5882470396466	24.759969508819307	0.021670360550439	17.522317784777226	938.774923708	41.9689492640467	87.0386060318916	1811.6508	337.9182	344.5943229692547
4.0	2010	0.3433156922656027	0.0134179687593131	28.772324151342183	2.036856532096863	22.618416083333333	0.4509987459974658	0.5865148305892944	0.0	0.0126442434266209	0.6299956130981446	1.392046508789062	7.677427368164064	0.0	0.0014968151018792	0.0779930054059941	-8.944640858968086	8.367740496021346	8.79561240805041	6.543279774099237	0.1025139985620711	1.553916763602155	0.0667224058662237	1253.325767820614	55.76742524572315	0.021477236900707	9.779989654490072	119.434332002	34.1588362609517	79.7789006342766	173.46512	25.7562	216.0141770826368
5.0	2010	1.566115648415911	0.4994308625658353	136.9851767168259	3.04215415318807	13.936679833333336	36.64605197313847	15.72048664093018	3705.686	216.2113952636719	0.6172112274169922	1.3000001525878908	7.024362792968749	1.0	0.0	0.0	17.79619750976566	7.814937281929274	8.4186589244755	4.087692705152129	0.1163267619821059	2.2378140141152616	0.090087052107517	620.0422554357547	56.9776637040731	0.0210343612363482	8.688970062503019	2.33030564195	29.6754833151377	112.469612665981	4237.9873	927.99255	388.8992181121372
6.0	2010	1.2588301376292854	0.4529697659114997	155.86801232957473	2.92581315835317	13.853222166666669	38.36322989693122	14.66858577728271	1452.2058333333334	36.94775390625	0.439044303894043	1.2902616882324218	6.137132568359374	1.0	0.0	0.0	17.277696228027363	7.7318378625731325	8.831311137989081	4.219689246919507	0.1488686793857897	2.0944127091558236	0.0779486335039695	511.9683414432523	55.67260232521974	0.0164659833227984	13.183235166410752	5.31225651591	30.1623223730001	116.602133796191	4757.5312	994.9476	389.7798667016397
7.0	2010	1.177376463823432	0.197899554875524	37.39564653760047	3.6848206520080566	14.520182999999998	21.606252320816736	6.331477165222168	75.7084375	1.321611166000366	0.5999999618530273	1.4497442626953123	8.270255737304687	0.0	0.0	1.0	3.751050567626988	8.41737333370093	9.799952133415458	4.95800372459033	0.097530828789068	2.1561586251780644	0.0708376506733212	975.1107320434112	39.52308172053739	0.0257488429715398	11.942509181077398	9.03214388658	46.4044867584989	125.239758405392	2610.8044	467.33984	383.7026292914053
8.0	2010	1.658509310262235	0.380525001635154	132.1569533453185	2.7759814461072287	14.1085	24.42921167806363	16.12037658691406	2891.366	1309.716552734375	0.4450835418701171	1.2366455078125	6.676484375	0.0261044382275709	0.0252862299280439	0.0033907362144884	17.25376027425131	7.963142595635678	8.472271403603495	3.2336367501603895	0.1690659117783985	1.7186095725357309	0.0611913754724176	380.0404364493843	41.59534733878653	0.016755043559703	7.080946695294614	2.48911895852	30.5420116204968	114.222288414226	2864.4314	529.77686	389.31611914578616
9.0	2010	0.8850149756794989	0.1395000852207885	28.466515552839397	4.259551405906677	15.16842075	12.368200192027986	5.663380146026611	0.0	0.0	0.5301625061035157	1.059187164306641	7.9406500244140625	0.0	0.0	1.0	0.1251019795735954	8.411797536600966	9.376714678576676	6.072411841295625	0.0835055739884337	2.1280032462855005	0.1026610682378659	1054.8742860902153	35.966949682412235	0.0264879772035674	20.415667697172008	4.60323483636	46.6012145555367	118.434630870066	2272.6445	354.40018	354.16000483535345
10.0	2010	1.5661156070739812	0.3407808405657609	138.85278897003863	2.982037842273712	13.815525916666669	33.067497497621666	12.67833805084229	902.41225	140.1360778808594	0.7400001525878906	1.42	7.110001220703125	1.0	0.0	0.0	17.91102752685548	7.761019290992923	8.666766392152224	4.151941105127689	0.1443173611564392	2.211793424189429	0.0937304900109939	728.347133710074	71.83909344646473	0.0167901156930005	8.490023597205878	1.7950866068	29.4007562347932	112.508778709042	4431.915	987.8162	389.0844523158817
